Entry Number,Detection Code,Date,Month,FY,City,County,State,LAT,LON,Common Name,Sci Name ,Host Plant Name,Male,Female (Unmated),Female (mated),Adult (unknown sex),Larvae,Stage,Fly Status,Priority,Eradication Code,Quarantine,Cluster,Trap,Location,Ratio Sterile:Wild,1 Fly Life Cycle,2 Fly Life Cycle,3 Fly Life Cycle,Notes
190,RS0P70005206,11/29/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.16,OFF,Bactrocera dorsalis,Olive,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
189,RS0P70005207,11/29/2023,,2024,Riverside,Riverside,CA,33.94,-117.38,OFF,Bactrocera dorsalis,Persimmon,,1,,,,Adult,Quarantine,2 - Medium,,23CA-BER01.01.06,23CA-BER01.01,McPhail,,,,,,
188,RS0P70005205,11/28/2023,,2024,Riverside,Riverside,CA,33.96,-117.34,OFF,Bactrocera dorsalis,Grapefruit,1,,,,,Adult,Quarantine,2 - Medium,,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
187,RS0P70005204,11/28/2023,,2024,Riverside,Riverside,CA,34.95,-117.34,OFF,Bactrocera dorsalis,Avocado,1,,,,,Adult,Quarantine,2 - Medium,24CA-E03-F05,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
186,RS0P70005151,11/3/2023,,2024,Riverside,Riverside,CA,33.95,-117.43,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,,24CA-E03-F04,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
185,RS0P70005136,11/2/2023,,2024,Riverside,Riverside,CA,33.97,-117.39,OFF,Bactrocera dorsalis,Fig,1,,,,,Adult,Quarantine,,24CA-E03-F03,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
184,RS0P70005051,10/19/2023,,2024,Riverside,Riverside,CA,33.97,-117.39,OFF,Bactrocera dorsalis,Ornamental tree,1,,,,,Adult,Quarantine,,24CA-E03-F02,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
183,RS0P70005045,10/19/2023,,2024,Riverside,Riverside,CA,33.96,-117.39,OFF,Bactrocera dorsalis,Shade Tree,1,,,,,Adult,Quarantine,,24CA-E03-F01,23CA-BER01.01.06,23CA-BER01.01,Jackson,,,,,,
182,RS0P70005268,12/22/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.14,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
181,RS0P70005267,12/20/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.16,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,McPhail,,,,,,
180,RS0P70005265,12/20/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.17,OFF,Bactrocera dorsalis,Lemon,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,McPhail,,,,,,
179,RS0P70005266,12/20/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.17,OFF,Bactrocera dorsalis,Orange,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,McPhail,,,,,,
178,RS0P70005371,12/18/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.15,OFF,Bactrocera dorsalis,Orange,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,McPhail,,,,,,
177,RS0P70005372,12/18/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.19,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
176,RS0P70005373,12/18/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.18,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
175,RS0P70005374,12/18/2023,,2024,Yucaipa,San Bernardino,CA,34.03,-117.11,OFF,Bactrocera dorsalis,Shade Tree,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
174,RS0P70005375,12/18/2023,,2024,San Bernardino,San Bernardino,CA,34.09,-117.31,OFF,Bactrocera dorsalis,Peach,1,,,,,Adult,Quarantine,2 - Moderate,,23CA-BER01.01.07,23CA-BER01.01,OFF,,,,,,
173,RS0P70005264,12/15/2023,,2024,Redlands,San Bernardino,CA,34.06,-117.16,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
172,RS0P70005210,12/15/2023,,2024,Redlands,San Bernardino,CA,34.56,-117.15,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
171,RS0P70005209,12/14/2023,,2024,Loma Linda,San Bernardino,CA,34.04,-117.24,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
170,RS0P50040680,12/13/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.14,OFF,Bactrocera dorsalis,Orange,,,,1,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
169,RS0P50040542,12/13/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.14,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
168,RS0P70005208,12/13/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.13,OFF,Bactrocera dorsalis,Pomegranate,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
167,RS0P70005261,12/12/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.15,OFF,Bactrocera dorsalis,Orange,,2,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,McPhail,,,,,,
166,RS0P70005262,12/12/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.13,OFF,Bactrocera dorsalis,Orange,1,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
165,RS0P70005263,12/12/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.18,OFF,Bactrocera dorsalis,Plum,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
164,RS0P70005259,12/11/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.16,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
163,RS0P70005257,12/11/2023,,2024,Redlands,San Bernardino,CA,34.02,-117.14,OFF,Bactrocera dorsalis,Olive,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
162,RS0P70005258,12/11/2023,,2024,Redlands,San Bernardino,CA,34.02,-117.14,OFF,Bactrocera dorsalis,Olive,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
161,RS0P70005256,12/11/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.14,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
160,RS0P70005255,12/11/2023,,2024,Redlands,San Bernardino,CA,34.02,-117.14,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
159,RS0P70005254,12/11/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.14,OFF,Bactrocera dorsalis,Avocado,2,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
158,RS0P70005252,12/11/2023,,2024,Redlands,San Bernardino,CA,34.07,-117.19,OFF,Bactrocera dorsalis,Orange,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
157,RS0P70005253,12/11/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.15,OFF,Bactrocera dorsalis,Lemon,2,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
156,RS0P70005251,12/11/2023,,2024,Yucaipa,San Bernardino,CA,34.02,-117.09,OFF,Bactrocera dorsalis,Peach,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
155,RS0P70005260,12/11/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.18,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
154,RS0P70005250,12/7/2023,,2024,Redlands,San Bernardino,CA,34.06,-117.14,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.07,23CA-BER01.01,Jackson,,,,,,
153,RS0P70005291,3/27/2024,,2024,Redlands,San Bernardino,CA,34.05,-117.13,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,6/5/2024,7/12/2024,8/13/2024,
152,RS0P70005290,3/11/2024,,2024,Mentone,San Bernardino,CA,34.08,-117.1,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,"Old, Lost Trap found"
151,RS0P70005289,3/7/2024,,2024,Redlands,San Bernardino,CA,34.03,-117.17,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
150,RS0P70005288,2/29/2024,,2024,Redlands,San Bernardino,CA,34.03,-117.13,OFF,Bactrocera dorsalis,Shade Tree,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
149,RS0P70005285,2/5/2024,,2024,Redlands,San Bernardino,CA,34.04,-117.13,OFF,Bactrocera dorsalis,Grapefruit,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
148,RS0P70005284,2/2/2024,,2024,Redlands,San Bernardino,CA,34.05,-117.22,OFF,Bactrocera dorsalis,Orange,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
147,RS0P70005282,2/1/2024,,2024,Redlands,San Bernardino,CA,34.03,-117.14,OFF,Bactrocera dorsalis,Grapefruit,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
146,RS0P70005283,2/1/2024,,2024,Redlands,San Bernardino,CA,34.04,-117.14,OFF,Bactrocera dorsalis,Orange,,2,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
145,RS0P70005281,1/29/2024,,2024,Redlands,San Bernardino,CA,34.06,-117.13,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
144,RS0P70005280,1/25/2024,,2024,Redlands,San Bernardino,CA,34.04,-117.13,OFF,Bactrocera dorsalis,Avocado,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
143,RS0P70005279,1/19/2024,,2024,Redlands,San Bernardino,CA,34.04,-117.2,OFF,Bactrocera dorsalis,Lemon,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
142,RS0P70005278,1/12/2024,,2024,Redlands,San Bernardino,CA,34.04,-117.18,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
141,RS0P70005277,1/9/2024,,2024,Redlands,San Bernardino,CA,34.05,-117.15,OFF,Bactrocera dorsalis,Grapefruit,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
140,RS0P70005276,1/4/2024,,2024,Redlands,San Bernardino,CA,34.02,-117.13,OFF,Bactrocera dorsalis,Avocado,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,4/22/2024,6/15/2024,7/21/2024,
139,RS0P70005275,12/29/2023,,2024,Redlands,San Bernardino,CA,34.06,-117.18,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
138,RS0P70005274,12/27/2023,,2024,Redlands,San Bernardino,CA,34.03,-117.14,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
137,RS0P70005273,12/27/2023,,2024,Redlands,San Bernardino,CA,34.02,-117.14,OFF,Bactrocera dorsalis,Fig,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
136,RS0P70005272,12/27/2023,,2024,Redlands,San Bernardino,CA,34.05,-117.2,OFF,Bactrocera dorsalis,Calamondin,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
135,RS0P70005271,12/27/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.16,OFF,Bactrocera dorsalis,Lemon,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
134,RS0P70005270,12/26/2023,,2024,Redlands,San Bernardino,CA,34.04,-117.14,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,Jackson,,,,,,
133,RS0P70005269,12/26/2023,,2024,Yucaipa,San Bernardino,CA,34.03,-117.12,OFF,Bactrocera dorsalis,Orange,,1,,,,Adult,Quarantine,3 - Low,,23CA-BER01.01.08,23CA-BER01.01,McPhail,,,,,,
132,SJ0P06501752,8/25/2023,,2023,Sunnyvale,Santa Clara,CA,37.37,-122,OFF,Bactrocera dorsalis,Pear,1,,,,,Adult,Quarantine,,,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,10/15/2023,2/3/2024,5/16/2024,
131,SJ0P06501751,8/25/2023,,2023,Santa Clara,Santa Clara,CA,37.36,-121.99,OFF,Bactrocera dorsalis,Lemon,,1,,,,Adult,Quarantine,,,23CA-CLA01.01,23CA-CLA01.01,McPhail,,,,,,
130,SJ0P06501750,8/24/2023,,2023,Sunnyvale,Santa Clara,CA,37.37,-122,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,2 - High,23CA-E05-F06,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,,,,
129,SJ0P06501749,8/24/2023,,2023,Sunnyvale,Santa Clara,CA,37.37,-122,OFF,Bactrocera dorsalis,Pear,1,,,,,Adult,Quarantine,,23CA-E05-F05,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,,,,
128,SJ0P06501748,8/23/2023,,2023,Sunnyvale,Santa Clara,CA,37.37,-122,OFF,Bactrocera dorsalis,Orange,1,,,,,Adult,Quarantine,,23CA-E05-F04,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,,,,
127,SJ0P06501737,8/21/2023,,2023,Santa Clara,Santa Clara,CA,37.39,-121.96,OFF,Bactrocera dorsalis,Plum,1,,,,,Adult,Quarantine,,23CA-E05-F03,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,,,,
126,SJ0P06501735,8/9/2023,,2023,Santa Clara,Santa Clara,CA,37.36,-121.98,OFF,Bactrocera dorsalis,Plum,1,,,,,Adult,Quarantine,,23CA-E05-F02,23CA-CLA01.01,23CA-CLA01.01,Jackson,,,9/24/2023,12/24/2023,5/5/2024,
125,Sj0P06501730,7/21/2023,,2023,Santa Clara,Santa Clara,CA,37.34,-121.99,OFF,Bactrocera dorsalis,Apricot,,1,,,,Adult,Quarantine,,23CA-E05-F01,23CA-CLA01.01,23CA-CLA01.01,McPhail,,,9/1/2023,10/22/2023,3/19/2024,
124,070P06619671,10/20/2023,,2024,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Grapefruit,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,3/9/2024,5/27/2024,7/10/2024,
123,070P06619669,10/6/2023,,2024,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Ornamental Pear,,1,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,McPhail,,,2/10/2024,5/17/2024,7/4/2024,
122,070P06619670,10/6/2023,,2024,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Grapefruit,,1,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,McPhail,,,,,,
121,SJ0P06743150,9/8/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Nectarine,,,,,4,Larva,Quarantine,2 - Moderate,,23CA-CON01.01,23CA-CON01.01,,,,,,,
120,070P50000873,9/6/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Shade tree,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,11/1/2023,4/7/2024,6/8/2024,
119,070P50000872,9/5/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Grapefruit,2,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
118,070P50000870,9/5/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Shade tree,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
117,070P50000871,9/5/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Crepe-myrtle,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
116,070P50001149,8/31/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Ornamental Pear,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,McPhail,,,,,,
115,070P50001120,8/30/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Crepe-myrtle,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,10/17/2023,3/13/2024,5/29/2024,
114,070P50001119,8/30/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Grapefruit,1,,,,,Adult,Quarantine,,,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
113,070P50001118,8/29/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Crepe-myrtle,1,,,,,Adult,Quarantine,,23CA-E08-F05,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
112,070P06223435,8/28/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Grapefruit,1,,,,,Adult,Quarantine,2 - Moderate,23CA-E08-F04,23CA-CON01.01,23CA-CON01.01,OFF,,,,,,
111,070P50001117,8/28/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.73,OFF,Bactrocera dorsalis,Crepe-myrtle,1,,,,,Adult,Quarantine,,23CA-E08-F03,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
110,070P06619668,8/28/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.72,OFF,Bactrocera dorsalis,Shade tree,1,,,,,Adult,Quarantine,,23CA-E08-F02,23CA-CON01.01,23CA-CON01.01,Jackson,,,,,,
109,070P50001276,8/25/2023,,2023,Brentwood,Contra Costa,CA,37.96,-121.72,OFF,Bactrocera dorsalis,Shade tree,1,,,,,Adult,Quarantine,,23CA-E08-F01,23CA-CON01.01,23CA-CON01.01,OFF,,,,,,
108,MV1P06171283,9/20/2023,,2023,Sacramento,Sacramento,CA,38.59,-121.32,OFF,Bactrocera dorsalis,Fig,,1,,,,Adult,Quarantine,,,23CA-SAC01.01,23CA-SAC01.01,Jackson,,,11/17/2023,4/4/2024,6/2/2024,
107,MV1P06171282,9/20/2023,,2023,Rancho Cordova,Sacramento,CA,38.59,-121.31,OFF,Bactrocera dorsalis,Fig,1,,,,,Adult,Quarantine,,,23CA-SAC01.01,23CA-SAC01.01,Jackson,,,,,,
106,MV1P06171281,9/18/2023,,2023,Sacramento,Sacramento,CA,38.59,-121.33,OFF,Bactrocera dorsalis,Pear,1,,,,,Adult,Quarantine,,,23CA-SAC01.01,23CA-SAC01.01,Jackson,,,,,,
105,340P06823256,9/15/2023,,2023,Rancho Cordova,Sacramento,CA,38.58,-121.32,OFF,Bactrocera dorsalis,Fig,6,,,,,Adult,Quarantine,,23CA-E10-F06,23CA-SAC01.01,23CA-SAC01.01,Jackson,,,,,,
104,MV1P06116414,9/12/2023,,2023,Sacramento,Sacramento,CA,38.58,-121.38,OFF,Bactrocera dorsalis,Shade tree,1,,,,,Adult,Quarantine,,,23CA-SAC01.01,23CA-SAC01.01,Jackson,,,,,,
103,AM0P50055028,12/26/2024,,2025,Fremont,Alameda,CA,37.54,-122,Medfly,Ceratitis capitata,Apple,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
102,AM0P50055027,12/19/2024,,2025,Fremont,Alameda,CA,37.53,-122,Medfly,Ceratitis capitata,Persimmon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
101,SJ0P06743179,12/5/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Orange,,,,,1,Larva,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,,,,,,,
100,AM0P50055025,12/5/2024,,2025,Fremont,Alameda,CA,37.51,-121.92,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,5/17/2025,7/5/2025,8/12/2025,
99,AM0P50055024,12/5/2024,,2025,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Apple,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
98,AM0P50055023,11/29/2024,,2025,Union City,Alameda,CA,37.6,-122.02,Medfly,Ceratitis capitata,Orange,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
97,AM0P50055022,11/20/2024,,2025,Fremont,Alameda,CA,37.54,-121.95,Medfly,Ceratitis capitata,Persimmon,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,Specimen decomposed - mated status undetermined
96,AM0P50055021,11/20/2024,,2025,Fremont,Alameda,CA,37.54,-121.95,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
95,AM0P50055018,11/14/2024,,2025,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Calamondin,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
94,AM0P06255449,11/13/2024,,2025,Fremont,Alameda,CA,37.52,-121.97,Medfly,Ceratitis capitata,Orange,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
93,AM0P50055017,11/13/2024,,2025,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Apple,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
92,AM0P50055558,10/31/2024,,2025,Newark,Alameda,CA,37.53,-122.01,Medfly,Ceratitis capitata,Grapefruit,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Jackson,,,,,,
91,AM0P50055555,10/30/2024,,2025,Newark,Alameda,CA,37.54,-122.05,Medfly,Ceratitis capitata,Persimmon,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
90,AM0P50055539,10/30/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Apple,1,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
89,AM0P50055557,10/31/2024,,2025,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Persimmon,,1,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
88,AM0P50055556,10/30/2024,,2025,Fremont,Alameda,CA,37.53,-121.98,Medfly,Ceratitis capitata,Fig,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
87,AM0P50055554,10/30/2024,,2025,Fremont,Alameda,CA,37.52,-121.96,Medfly,Ceratitis capitata,Calamondin,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
86,AM0P50055540,10/30/2024,,2025,Fremont,Alameda,CA,37.54,-121.97,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
85,AM0P50055538,10/30/2024,,2025,Fremont,Alameda,CA,37.53,-121.96,Medfly,Ceratitis capitata,Calamondin,,,2,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,McPhail,,,,,,
84,AM0P50055014,10/28/2024,,2025,Fremont,Alameda,CA,37.54,-121.95,Medfly,Ceratitis capitata,Lemon,1,,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
83,AM0P50055016,10/28/2024,,2025,Fremont,Alameda,CA,37.56,-121.95,Medfly,Ceratitis capitata,Persimmon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
82,AM0P50055015,10/28/2024,,2025,Fremont,Alameda,CA,37.52,-121.92,Medfly,Ceratitis capitata,Lemon,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
81,AM0P50055013,10/28/2024,,2025,Fremont,Alameda,CA,37.54,-121.99,Medfly,Ceratitis capitata,Apple,,1,,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,,,,
80,SJ0P06743200,10/25/2024,,2025,Fremont,Alameda,CA,37.53,-121.97,Medfly,Ceratitis capitata,Orange,,,,,2,Larva,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,,,,,,,
79,AM0P50055012,10/24/2024,,2025,Fremont,Alameda,CA,37.53,-121.95,Medfly,Ceratitis capitata,Avocado,,,1,,,Adult,Quarantine,1 - High,,24CA-ALA01.01,24CA-ALA01.01,Multilure,,,4/24/2025,6/23/2025,8/1/2025,
